datafile (written by JARVIS-Tools) 

    41   1 0.000000 9.610072702949992 11.096722732350191 0.24608717631000002
    42   1 0.000000 9.610072702949992 11.096722732350191 13.36234217631
    43   1 0.000000 7.207554756990869 15.258006199238048 0.24608717631000002
    44   1 0.000000 7.207554756990869 15.258006199238048 13.36234217631
    45   1 0.000000 4.80503681103174 19.419289666125902 0.24608717631000002
    46   1 0.000000 4.80503681103174 19.419289666125902 13.36234217631
    47   1 0.000000 2.4025332801514616 23.58054816536289 0.24608717631000002
    48   1 0.000000 2.4025332801514616 23.58054816536289 13.36234217631
    49   1 0.000000 19.220101517282686 2.7741807994803067 0.24608717631000002
    50   1 0.000000 19.220101517282686 2.7741807994803067 13.36234217631
    51   1 0.000000 16.817583571323556 6.935464266368162 0.24608717631000002
    52   1 0.000000 16.817583571323556 6.935464266368162 13.36234217631
    53   1 0.000000 14.415080040443277 11.09672276560515 0.24608717631000002
    54   1 0.000000 14.415080040443277 11.09672276560515 13.36234217631
    55   1 0.000000 12.012562094484151 15.258006232493008 0.24608717631000002
    56   1 0.000000 12.012562094484151 15.258006232493008 13.36234217631
    57   1 0.000000 9.610044148525024 19.41928969938086 0.24608717631000002
    58   1 0.000000 9.610044148525024 19.41928969938086 13.36234217631
    59   1 0.000000 7.207540617644745 23.58054819861785 0.24608717631000002
    60   1 0.000000 7.207540617644745 23.58054819861785 13.36234217631
    61   1 0.000000 24.025137684935313 2.774180832735468 0.24608717631000002
    62   1 0.000000 24.025137684935313 2.774180832735468 13.36234217631
    63   1 0.000000 21.622619738976187 6.935464299623323 0.24608717631000002
    64   1 0.000000 21.622619738976187 6.935464299623323 13.36234217631
    65   1 0.000000 19.220116208095906 11.096722798860313 0.24608717631000002
    66   1 0.000000 19.220116208095906 11.096722798860313 13.36234217631
    67   1 0.000000 16.81759826213678 15.258006265748167 0.24608717631000002
    68   1 0.000000 16.81759826213678 15.258006265748167 13.36234217631
    69   1 0.000000 14.41508031617765 19.419289732636024 0.24608717631000002
    70   1 0.000000 14.41508031617765 19.419289732636024 13.36234217631
    71   1 0.000000 12.012576785297375 23.580548231873017 0.24608717631000002
    72   1 0.000000 12.012576785297375 23.580548231873017 13.36234217631
    73   1 0.000000 0.0 0.0 1.9399465795200002
    74   1 0.000000 0.0 0.0 15.056201579520001
    75   1 0.000000 26.427641399637963 4.161283666418413 1.9399465795200002
    76   1 0.000000 26.427641399637963 4.161283666418413 15.056201579520001
    77   1 0.000000 24.025137868757678 8.322542165655404 1.9399465795200002
    78   1 0.000000 24.025137868757678 8.322542165655404 15.056201579520001
    79   1 0.000000 -7.2075394227985345 12.4838254330127 1.9399465795200002
    80   1 0.000000 -7.2075394227985345 12.4838254330127 15.056201579520001
    81   1 0.000000 19.220101976839427 16.645109099431114 1.9399465795200002
    82   1 0.000000 19.220101976839427 16.645109099431114 15.056201579520001
    83   1 0.000000 16.817598445959145 20.806367598668103 1.9399465795200002
    84   1 0.000000 16.817598445959145 20.806367598668103 15.056201579520001
    85   1 0.000000 -9.610042677944438 24.967650899280564 1.9399465795200002
    86   1 0.000000 -9.610042677944438 24.967650899280564 15.056201579520001
    87   1 0.000000 2.4025182216935033 4.161283500143015 1.9399465795200002
    88   1 0.000000 2.4025182216935033 4.161283500143015 15.056201579520001
    89   1 0.000000 1.4690813222330633e-05 8.322541999380004 1.9399465795200002
    90   1 0.000000 1.4690813222330633e-05 8.322541999380004 15.056201579520001
    91   1 0.000000 -2.402503255145905 12.483825466267861 1.9399465795200002
    92   1 0.000000 -2.402503255145905 12.483825466267861 15.056201579520001
    93   1 0.000000 -4.805021201105031 16.64510893315572 1.9399465795200002
    94   1 0.000000 -4.805021201105031 16.64510893315572 15.056201579520001
    95   1 0.000000 -7.207524731985313 20.806367432392705 1.9399465795200002
    96   1 0.000000 -7.207524731985313 20.806367432392705 15.056201579520001
    97   1 0.000000 -4.805035340451156 24.967650932535523 1.9399465795200002
    98   1 0.000000 -4.805035340451156 24.967650932535523 15.056201579520001
    99   1 0.000000 7.207525559186787 4.161283533397975 1.9399465795200002
   100   1 0.000000 7.207525559186787 4.161283533397975 15.056201579520001
   101   1 0.000000 4.805022028306506 8.322542032634964 1.9399465795200002
   102   1 0.000000 4.805022028306506 8.322542032634964 15.056201579520001
   103   1 0.000000 2.4025040823473787 12.483825499522819 1.9399465795200002
   104   1 0.000000 2.4025040823473787 12.483825499522819 15.056201579520001
   105   1 0.000000 -1.3863611747949358e-05 16.645108966410675 1.9399465795200002
   106   1 0.000000 -1.3863611747949358e-05 16.645108966410675 15.056201579520001
   107   1 0.000000 -2.4025173944920284 20.806367465647664 1.9399465795200002
   108   1 0.000000 -2.4025173944920284 20.806367465647664 15.056201579520001
   109   1 0.000000 14.415079672798544 9.976527856653539e-08 1.9399465795200002
   110   1 0.000000 14.415079672798544 9.976527856653539e-08 15.056201579520001
   111   1 0.000000 12.012561726839417 4.161283566653135 1.9399465795200002
   112   1 0.000000 12.012561726839417 4.161283566653135 15.056201579520001
   113   1 0.000000 9.610058195959137 8.322542065890124 1.9399465795200002
   114   1 0.000000 9.610058195959137 8.322542065890124 15.056201579520001
   115   1 0.000000 7.207540250000009 12.48382553277798 1.9399465795200002
   116   1 0.000000 7.207540250000009 12.48382553277798 15.056201579520001
   117   1 0.000000 4.805022304040884 16.645108999665837 1.9399465795200002
   118   1 0.000000 4.805022304040884 16.645108999665837 15.056201579520001
   119   1 0.000000 2.4025187731606024 20.806367498902826 1.9399465795200002
   120   1 0.000000 2.4025187731606024 20.806367498902826 15.056201579520001
   121   1 0.000000 4.8050369948541025 24.96765099904584 1.9399465795200002
   122   1 0.000000 4.8050369948541025 24.96765099904584 15.056201579520001
   123   1 0.000000 16.817597894492046 4.161283599908295 1.9399465795200002
   124   1 0.000000 16.817597894492046 4.161283599908295 15.056201579520001
   125   1 0.000000 14.415094363611765 8.322542099145284 1.9399465795200002
   126   1 0.000000 14.415094363611765 8.322542099145284 15.056201579520001
   127   1 0.000000 12.012576417652637 12.48382556603314 1.9399465795200002
   128   1 0.000000 12.012576417652637 12.48382556603314 15.056201579520001
   129   1 0.000000 9.61005847169351 16.645109032920995 1.9399465795200002
   130   1 0.000000 9.61005847169351 16.645109032920995 15.056201579520001
   131   1 0.000000 7.20755494081323 20.806367532157985 1.9399465795200002
   132   1 0.000000 7.20755494081323 20.806367532157985 15.056201579520001
   133   1 0.000000 9.61004433234739 24.9676510323008 1.9399465795200002
   134   1 0.000000 9.61004433234739 24.9676510323008 15.056201579520001
   135   1 0.000000 21.622605231985332 4.161283633163252 1.9399465795200002
   136   1 0.000000 21.622605231985332 4.161283633163252 15.056201579520001
   137   1 0.000000 19.22010170110505 8.322542132400242 1.9399465795200002
   138   1 0.000000 19.22010170110505 8.322542132400242 15.056201579520001
   139   1 0.000000 16.817583755145925 12.4838255992881 1.9399465795200002
   140   1 0.000000 16.817583755145925 12.4838255992881 15.056201579520001
   141   1 0.000000 14.4150658091868 16.645109066175955 1.9399465795200002
   142   1 0.000000 14.4150658091868 16.645109066175955 15.056201579520001
   143   1 0.000000 12.012562278306518 20.806367565412945 1.9399465795200002
   144   1 0.000000 12.012562278306518 20.806367565412945 15.056201579520001
   145   1 0.000000 0.0 0.0 11.17630842048
   146   1 0.000000 0.0 0.0 24.29256342048
   147   1 0.000000 26.427641399637963 4.161283666418413 11.17630842048
   148   1 0.000000 26.427641399637963 4.161283666418413 24.29256342048
   149   1 0.000000 24.025137868757678 8.322542165655404 11.17630842048
   150   1 0.000000 24.025137868757678 8.322542165655404 24.29256342048
   151   1 0.000000 -7.2075394227985345 12.4838254330127 11.17630842048
   152   1 0.000000 -7.2075394227985345 12.4838254330127 24.29256342048
   153   1 0.000000 19.220101976839427 16.645109099431114 11.17630842048
   154   1 0.000000 19.220101976839427 16.645109099431114 24.29256342048
   155   1 0.000000 16.817598445959145 20.806367598668103 11.17630842048
   156   1 0.000000 16.817598445959145 20.806367598668103 24.29256342048
   157   1 0.000000 -9.610042677944438 24.967650899280564 11.17630842048
   158   1 0.000000 -9.610042677944438 24.967650899280564 24.29256342048
   159   1 0.000000 2.4025182216935033 4.161283500143015 11.17630842048
   160   1 0.000000 2.4025182216935033 4.161283500143015 24.29256342048
   161   1 0.000000 1.4690813222330633e-05 8.322541999380004 11.17630842048
   162   1 0.000000 1.4690813222330633e-05 8.322541999380004 24.29256342048
   163   1 0.000000 -2.402503255145905 12.483825466267861 11.17630842048
   164   1 0.000000 -2.402503255145905 12.483825466267861 24.29256342048
   165   1 0.000000 -4.805021201105031 16.64510893315572 11.17630842048
   166   1 0.000000 -4.805021201105031 16.64510893315572 24.29256342048
   167   1 0.000000 -7.207524731985313 20.806367432392705 11.17630842048
   168   1 0.000000 -7.207524731985313 20.806367432392705 24.29256342048
   169   1 0.000000 -4.805035340451156 24.967650932535523 11.17630842048
   170   1 0.000000 -4.805035340451156 24.967650932535523 24.29256342048
   171   1 0.000000 7.207525559186787 4.161283533397975 11.17630842048
   172   1 0.000000 7.207525559186787 4.161283533397975 24.29256342048
   173   1 0.000000 4.805022028306506 8.322542032634964 11.17630842048
   174   1 0.000000 4.805022028306506 8.322542032634964 24.29256342048
   175   1 0.000000 2.4025040823473787 12.483825499522819 11.17630842048
   176   1 0.000000 2.4025040823473787 12.483825499522819 24.29256342048
   177   1 0.000000 -1.3863611747949358e-05 16.645108966410675 11.17630842048
   178   1 0.000000 -1.3863611747949358e-05 16.645108966410675 24.29256342048
   179   1 0.000000 -2.4025173944920284 20.806367465647664 11.17630842048
   180   1 0.000000 -2.4025173944920284 20.806367465647664 24.29256342048
   181   1 0.000000 14.415079672798544 9.976527856653539e-08 11.17630842048
   182   1 0.000000 14.415079672798544 9.976527856653539e-08 24.29256342048
   183   1 0.000000 12.012561726839417 4.161283566653135 11.17630842048
   184   1 0.000000 12.012561726839417 4.161283566653135 24.29256342048
   185   1 0.000000 9.610058195959137 8.322542065890124 11.17630842048
   186   1 0.000000 9.610058195959137 8.322542065890124 24.29256342048
   187   1 0.000000 7.207540250000009 12.48382553277798 11.17630842048
   188   1 0.000000 7.207540250000009 12.48382553277798 24.29256342048
   189   1 0.000000 4.805022304040884 16.645108999665837 11.17630842048
   190   1 0.000000 4.805022304040884 16.645108999665837 24.29256342048
   191   1 0.000000 2.4025187731606024 20.806367498902826 11.17630842048
   192   1 0.000000 2.4025187731606024 20.806367498902826 24.29256342048
   193   1 0.000000 4.8050369948541025 24.96765099904584 11.17630842048
   194   1 0.000000 4.8050369948541025 24.96765099904584 24.29256342048
   195   1 0.000000 16.817597894492046 4.161283599908295 11.17630842048
   196   1 0.000000 16.817597894492046 4.161283599908295 24.29256342048
   197   1 0.000000 14.415094363611765 8.322542099145284 11.17630842048
   198   1 0.000000 14.415094363611765 8.322542099145284 24.29256342048
   199   1 0.000000 12.012576417652637 12.48382556603314 11.17630842048
   200   1 0.000000 12.012576417652637 12.48382556603314 24.29256342048
   201   1 0.000000 9.61005847169351 16.645109032920995 11.17630842048
   202   1 0.000000 9.61005847169351 16.645109032920995 24.29256342048
   203   1 0.000000 7.20755494081323 20.806367532157985 11.17630842048
   204   1 0.000000 7.20755494081323 20.806367532157985 24.29256342048
   205   1 0.000000 9.61004433234739 24.9676510323008 11.17630842048
   206   1 0.000000 9.61004433234739 24.9676510323008 24.29256342048
   207   1 0.000000 21.622605231985332 4.161283633163252 11.17630842048
   208   1 0.000000 21.622605231985332 4.161283633163252 24.29256342048
   209   1 0.000000 19.22010170110505 8.322542132400242 11.17630842048
   210   1 0.000000 19.22010170110505 8.322542132400242 24.29256342048
   211   1 0.000000 16.817583755145925 12.4838255992881 11.17630842048
   212   1 0.000000 16.817583755145925 12.4838255992881 24.29256342048
   213   1 0.000000 14.4150658091868 16.645109066175955 11.17630842048
   214   1 0.000000 14.4150658091868 16.645109066175955 24.29256342048
   215   1 0.000000 12.012562278306518 20.806367565412945 11.17630842048
   216   1 0.000000 12.012562278306518 20.806367565412945 24.29256342048
   217   1 0.000000 2.4025037147026476 1.387102833682947 12.870167823690002
   218   1 0.000000 2.4025037147026476 1.387102833682947 25.986422823690003
   219   1 0.000000 1.8382236629819686e-07 5.548361332919937 12.870167823690002
   220   1 0.000000 1.8382236629819686e-07 5.548361332919937 25.986422823690003
   221   1 0.000000 -2.4025177621367604 9.709644799807792 12.870167823690002
   222   1 0.000000 -2.4025177621367604 9.709644799807792 25.986422823690003
   223   1 0.000000 -4.805035708095888 13.870928266695651 12.870167823690002
   224   1 0.000000 -4.805035708095888 13.870928266695651 25.986422823690003
   225   1 0.000000 -7.207539238976168 18.03218676593264 12.870167823690002
   226   1 0.000000 -7.207539238976168 18.03218676593264 25.986422823690003
   227   1 0.000000 -9.610057184935297 22.193470232820495 12.870167823690002
   228   1 0.000000 -9.610057184935297 22.193470232820495 25.986422823690003
   229   1 0.000000 7.207539882355278 1.3871028669381058 12.870167823690002
   230   1 0.000000 7.207539882355278 1.3871028669381058 25.986422823690003
   231   1 0.000000 4.805036351474996 5.5483613661750955 12.870167823690002
   232   1 0.000000 4.805036351474996 5.5483613661750955 25.986422823690003
   233   1 0.000000 2.40251840551587 9.709644833062951 12.870167823690002
   234   1 0.000000 2.40251840551587 9.709644833062951 25.986422823690003
   235   1 0.000000 4.595567423479642e-07 13.87092829995081 12.870167823690002
   236   1 0.000000 4.595567423479642e-07 13.87092829995081 25.986422823690003
   237   1 0.000000 -2.402503071323539 18.032186799187798 12.870167823690002
   238   1 0.000000 -2.402503071323539 18.032186799187798 25.986422823690003
   239   1 0.000000 -4.805021017282664 22.193470266075654 12.870167823690002
   240   1 0.000000 -4.805021017282664 22.193470266075654 25.986422823690003
   241   1 0.000000 12.012547219848562 1.387102900193066 12.870167823690002
   242   1 0.000000 12.012547219848562 1.387102900193066 25.986422823690003
   243   1 0.000000 9.61004368896828 5.548361399430057 12.870167823690002
   244   1 0.000000 9.61004368896828 5.548361399430057 25.986422823690003
   245   1 0.000000 7.207525743009154 9.70964486631791 12.870167823690002
   246   1 0.000000 7.207525743009154 9.70964486631791 25.986422823690003
   247   1 0.000000 4.805007797050026 13.870928333205768 12.870167823690002
   248   1 0.000000 4.805007797050026 13.870928333205768 25.986422823690003
   249   1 0.000000 2.402504266169745 18.032186832442758 12.870167823690002
   250   1 0.000000 2.402504266169745 18.032186832442758 25.986422823690003
   251   1 0.000000 -1.3679789381147576e-05 22.193470299330613 12.870167823690002
   252   1 0.000000 -1.3679789381147576e-05 22.193470299330613 25.986422823690003
   253   1 0.000000 16.81758338750119 1.3871029334482265 12.870167823690002
   254   1 0.000000 16.81758338750119 1.3871029334482265 25.986422823690003
   255   1 0.000000 14.41507985662091 5.548361432685214 12.870167823690002
   256   1 0.000000 14.41507985662091 5.548361432685214 25.986422823690003
   257   1 0.000000 12.01256191066178 9.70964489957307 12.870167823690002
   258   1 0.000000 12.01256191066178 9.70964489957307 25.986422823690003
   259   1 0.000000 9.610043964702655 13.870928366460927 12.870167823690002
   260   1 0.000000 9.610043964702655 13.870928366460927 25.986422823690003
   261   1 0.000000 7.207540433822374 18.03218686569792 12.870167823690002
   262   1 0.000000 7.207540433822374 18.03218686569792 25.986422823690003
   263   1 0.000000 4.805022487863247 22.193470332585775 12.870167823690002
   264   1 0.000000 4.805022487863247 22.193470332585775 25.986422823690003
   265   1 0.000000 21.62261955515382 1.387102966703388 12.870167823690002
   266   1 0.000000 21.62261955515382 1.387102966703388 25.986422823690003
   267   1 0.000000 19.22011602427354 5.548361465940375 12.870167823690002
   268   1 0.000000 19.22011602427354 5.548361465940375 25.986422823690003
   269   1 0.000000 16.817598078314415 9.709644932828231 12.870167823690002
   270   1 0.000000 16.817598078314415 9.709644932828231 25.986422823690003
   271   1 0.000000 14.415080132355284 13.870928399716089 12.870167823690002
   272   1 0.000000 14.415080132355284 13.870928399716089 25.986422823690003
   273   1 0.000000 12.012576601475006 18.03218689895308 12.870167823690002
   274   1 0.000000 12.012576601475006 18.03218689895308 25.986422823690003
   275   1 0.000000 9.610058655515877 22.193470365840934 12.870167823690002
   276   1 0.000000 9.610058655515877 22.193470365840934 25.986422823690003
   277   1 0.000000 26.4276268926471 1.3871029999583462 12.870167823690002
   278   1 0.000000 26.4276268926471 1.3871029999583462 25.986422823690003
   279   1 0.000000 24.02512336176682 5.548361499195336 12.870167823690002
   280   1 0.000000 24.02512336176682 5.548361499195336 25.986422823690003
   281   1 0.000000 21.622605415807698 9.709644966083191 12.870167823690002
   282   1 0.000000 21.622605415807698 9.709644966083191 25.986422823690003
   283   1 0.000000 19.22008746984857 13.870928432971048 12.870167823690002
   284   1 0.000000 19.22008746984857 13.870928432971048 25.986422823690003
   285   1 0.000000 16.817583938968287 18.032186932208038 12.870167823690002
   286   1 0.000000 16.817583938968287 18.032186932208038 25.986422823690003
   287   1 0.000000 14.415065993009161 22.193470399095894 12.870167823690002
   288   1 0.000000 14.415065993009161 22.193470399095894 25.986422823690003
   289   1 0.000000 0.0 0.0 4.61818092048
   290   1 0.000000 0.0 0.0 17.73443592048
   291   1 0.000000 26.427641399637963 4.161283666418413 4.61818092048
   292   1 0.000000 26.427641399637963 4.161283666418413 17.73443592048
   293   1 0.000000 24.025137868757678 8.322542165655404 4.61818092048
   294   1 0.000000 24.025137868757678 8.322542165655404 17.73443592048
   295   1 0.000000 -7.2075394227985345 12.4838254330127 4.61818092048
   296   1 0.000000 -7.2075394227985345 12.4838254330127 17.73443592048
   297   1 0.000000 19.220101976839427 16.645109099431114 4.61818092048
   298   1 0.000000 19.220101976839427 16.645109099431114 17.73443592048
   299   1 0.000000 16.817598445959145 20.806367598668103 4.61818092048
   300   1 0.000000 16.817598445959145 20.806367598668103 17.73443592048
   301   1 0.000000 -9.610042677944438 24.967650899280564 4.61818092048
   302   1 0.000000 -9.610042677944438 24.967650899280564 17.73443592048
   303   1 0.000000 2.4025182216935033 4.161283500143015 4.61818092048
   304   1 0.000000 2.4025182216935033 4.161283500143015 17.73443592048
   305   1 0.000000 1.4690813222330633e-05 8.322541999380004 4.61818092048
   306   1 0.000000 1.4690813222330633e-05 8.322541999380004 17.73443592048
   307   1 0.000000 -2.402503255145905 12.483825466267861 4.61818092048
   308   1 0.000000 -2.402503255145905 12.483825466267861 17.73443592048
   309   1 0.000000 -4.805021201105031 16.64510893315572 4.61818092048
   310   1 0.000000 -4.805021201105031 16.64510893315572 17.73443592048
   311   1 0.000000 -7.207524731985313 20.806367432392705 4.61818092048
   312   1 0.000000 -7.207524731985313 20.806367432392705 17.73443592048
   313   1 0.000000 -4.805035340451156 24.967650932535523 4.61818092048
   314   1 0.000000 -4.805035340451156 24.967650932535523 17.73443592048
   315   1 0.000000 7.207525559186787 4.161283533397975 4.61818092048
   316   1 0.000000 7.207525559186787 4.161283533397975 17.73443592048
   317   1 0.000000 4.805022028306506 8.322542032634964 4.61818092048
   318   1 0.000000 4.805022028306506 8.322542032634964 17.73443592048
   319   1 0.000000 2.4025040823473787 12.483825499522819 4.61818092048
   320   1 0.000000 2.4025040823473787 12.483825499522819 17.73443592048
   321   1 0.000000 -1.3863611747949358e-05 16.645108966410675 4.61818092048
   322   1 0.000000 -1.3863611747949358e-05 16.645108966410675 17.73443592048
   323   1 0.000000 -2.4025173944920284 20.806367465647664 4.61818092048
   324   1 0.000000 -2.4025173944920284 20.806367465647664 17.73443592048
   325   1 0.000000 14.415079672798544 9.976527856653539e-08 4.61818092048
   326   1 0.000000 14.415079672798544 9.976527856653539e-08 17.73443592048
   327   1 0.000000 12.012561726839417 4.161283566653135 4.61818092048
   328   1 0.000000 12.012561726839417 4.161283566653135 17.73443592048
   329   1 0.000000 9.610058195959137 8.322542065890124 4.61818092048
   330   1 0.000000 9.610058195959137 8.322542065890124 17.73443592048
   331   1 0.000000 7.207540250000009 12.48382553277798 4.61818092048
   332   1 0.000000 7.207540250000009 12.48382553277798 17.73443592048
   333   1 0.000000 4.805022304040884 16.645108999665837 4.61818092048
   334   1 0.000000 4.805022304040884 16.645108999665837 17.73443592048
   335   1 0.000000 2.4025187731606024 20.806367498902826 4.61818092048
   336   1 0.000000 2.4025187731606024 20.806367498902826 17.73443592048
   337   1 0.000000 4.8050369948541025 24.96765099904584 4.61818092048
   338   1 0.000000 4.8050369948541025 24.96765099904584 17.73443592048
   339   1 0.000000 16.817597894492046 4.161283599908295 4.61818092048
   340   1 0.000000 16.817597894492046 4.161283599908295 17.73443592048
   341   1 0.000000 14.415094363611765 8.322542099145284 4.61818092048
   342   1 0.000000 14.415094363611765 8.322542099145284 17.73443592048
   343   1 0.000000 12.012576417652637 12.48382556603314 4.61818092048
   344   1 0.000000 12.012576417652637 12.48382556603314 17.73443592048
   345   1 0.000000 9.61005847169351 16.645109032920995 4.61818092048
   346   1 0.000000 9.61005847169351 16.645109032920995 17.73443592048
   347   1 0.000000 7.20755494081323 20.806367532157985 4.61818092048
   348   1 0.000000 7.20755494081323 20.806367532157985 17.73443592048
   349   1 0.000000 9.61004433234739 24.9676510323008 4.61818092048
   350   1 0.000000 9.61004433234739 24.9676510323008 17.73443592048
   351   1 0.000000 21.622605231985332 4.161283633163252 4.61818092048
   352   1 0.000000 21.622605231985332 4.161283633163252 17.73443592048
   353   1 0.000000 19.22010170110505 8.322542132400242 4.61818092048
   354   1 0.000000 19.22010170110505 8.322542132400242 17.73443592048
   355   1 0.000000 16.817583755145925 12.4838255992881 4.61818092048
   356   1 0.000000 16.817583755145925 12.4838255992881 17.73443592048
   357   1 0.000000 14.4150658091868 16.645109066175955 4.61818092048
   358   1 0.000000 14.4150658091868 16.645109066175955 17.73443592048
   359   1 0.000000 12.012562278306518 20.806367565412945 4.61818092048
   360   1 0.000000 12.012562278306518 20.806367565412945 17.73443592048
   361   1 0.000000 2.4025037147026476 1.387102833682947 6.312040323690001
   362   1 0.000000 2.4025037147026476 1.387102833682947 19.42829532369
   363   1 0.000000 1.8382236629819686e-07 5.548361332919937 6.312040323690001
   364   1 0.000000 1.8382236629819686e-07 5.548361332919937 19.42829532369
   365   1 0.000000 -2.4025177621367604 9.709644799807792 6.312040323690001
   366   1 0.000000 -2.4025177621367604 9.709644799807792 19.42829532369
   367   1 0.000000 -4.805035708095888 13.870928266695651 6.312040323690001
   368   1 0.000000 -4.805035708095888 13.870928266695651 19.42829532369
   369   1 0.000000 -7.207539238976168 18.03218676593264 6.312040323690001
   370   1 0.000000 -7.207539238976168 18.03218676593264 19.42829532369
   371   1 0.000000 -9.610057184935297 22.193470232820495 6.312040323690001
   372   1 0.000000 -9.610057184935297 22.193470232820495 19.42829532369
   373   1 0.000000 7.207539882355278 1.3871028669381058 6.312040323690001
   374   1 0.000000 7.207539882355278 1.3871028669381058 19.42829532369
   375   1 0.000000 4.805036351474996 5.5483613661750955 6.312040323690001
   376   1 0.000000 4.805036351474996 5.5483613661750955 19.42829532369
   377   1 0.000000 2.40251840551587 9.709644833062951 6.312040323690001
   378   1 0.000000 2.40251840551587 9.709644833062951 19.42829532369
   379   1 0.000000 4.595567423479642e-07 13.87092829995081 6.312040323690001
   380   1 0.000000 4.595567423479642e-07 13.87092829995081 19.42829532369
   381   1 0.000000 -2.402503071323539 18.032186799187798 6.312040323690001
   382   1 0.000000 -2.402503071323539 18.032186799187798 19.42829532369
   383   1 0.000000 -4.805021017282664 22.193470266075654 6.312040323690001
   384   1 0.000000 -4.805021017282664 22.193470266075654 19.42829532369
   385   1 0.000000 12.012547219848562 1.387102900193066 6.312040323690001
   386   1 0.000000 12.012547219848562 1.387102900193066 19.42829532369
   387   1 0.000000 9.61004368896828 5.548361399430057 6.312040323690001
   388   1 0.000000 9.61004368896828 5.548361399430057 19.42829532369
   389   1 0.000000 7.207525743009154 9.70964486631791 6.312040323690001
   390   1 0.000000 7.207525743009154 9.70964486631791 19.42829532369
   391   1 0.000000 4.805007797050026 13.870928333205768 6.312040323690001
   392   1 0.000000 4.805007797050026 13.870928333205768 19.42829532369
   393   1 0.000000 2.402504266169745 18.032186832442758 6.312040323690001
   394   1 0.000000 2.402504266169745 18.032186832442758 19.42829532369
   395   1 0.000000 -1.3679789381147576e-05 22.193470299330613 6.312040323690001
   396   1 0.000000 -1.3679789381147576e-05 22.193470299330613 19.42829532369
   397   1 0.000000 16.81758338750119 1.3871029334482265 6.312040323690001
   398   1 0.000000 16.81758338750119 1.3871029334482265 19.42829532369
   399   1 0.000000 14.41507985662091 5.548361432685214 6.312040323690001
   400   1 0.000000 14.41507985662091 5.548361432685214 19.42829532369
   401   1 0.000000 12.01256191066178 9.70964489957307 6.312040323690001
   402   1 0.000000 12.01256191066178 9.70964489957307 19.42829532369
   403   1 0.000000 9.610043964702655 13.870928366460927 6.312040323690001
   404   1 0.000000 9.610043964702655 13.870928366460927 19.42829532369
